Name of District,Name of Province,Name of Division,Total Tehsils,Total Number of Settlements,Total Villages,Ratio of mouzas with Pucca houses,Ratio of mouzas with Kutcha houses,Ratio of mouzas with Pucca/Kutcha houses,Ratio of mouzas with Other houses,Ratio of mouzas having complete electricity supply,Ratio of mouzas having mostly electricity supply,Ratio of mouzas having some electricity supply,Ratio of mouzas having no electricity supply,Average Distance to Electricity in case of unavailability (in km),Ratio of mouzas having Solar as alternate electricity source,Ratio of mouzas having Bio Gas as alternate electricity source,Ratio of mouzas having Generator as alternate electricity source,Ratio of mouzas having Others as alternate electricity source,Ratio of mouzas having no alternate electricity source,Ratio of mouzas having Sui Gas (Natural Gas) as fuel,Ratio of mouzas having LPG as fuel,Ratio of mouzas having Kerosene Oil as fuel,Ratio of mouzas having Wood as fuel,Ratio of mouzas having Coal as fuel,Ratio of mouzas with sweet underground water,Average Distance to Sweet Water in case of unavailability (in km),Average Depth of Water Table (ft),Ratio of mouzas with govt piped supply for drinking water,Ratio of mouzas with personal hand/electric pump for drinking water,Ratio of mouzas with water filtration plant for drinking water,Ratio of mouzas with reverse osmosis plant for drinking water,Ratio of mouzas with pump on canal for drinking water,Ratio of mouzas with well for drinking water,Ratio of mouzas with river/canal for drinking water,Ratio of mouzas with spring/karez for drinking water,Ratio of mouzas with pond/toba for drinking water,Ratio of mouzas with other sources for drinking water,Ratio of mouzas with outside toilet facility,Ratio of mouzas with inside toilet facility,Ratio of mouzas having CNG/LPG Facility,Average Distance to CNG/LPG Facility in case of unavailability (in km),Ratio of mouzas having Fuel Pump,Average Distance to Fuel Pump in case of unavailability (in km),Ratio of mouzas with Metalled Streets,Ratio of mouzas with Cemented Streets,Ratio of mouzas with Bricked Streets,Ratio of mouzas with Unmetalled Streets,Mode - Road Type leading upto mouzas,Average Distance of Unmetalled Road leading up to mouza (km),Ratio of mouzas with no waste management,Ratio of mouzas with any waste management,Ratio of mouzas with government waste management,Ratio of mouzas with private waste management,Ratio of mouzas with all cemented drains,Ratio of mouzas with mostly cemented drains,Ratio of mouzas with some cemented drains,Ratio of mouzas with no cemented drains,Ratio of mouzas with complete sewerage system coverage,Ratio of mouzas with mostly sewerage system coverage,Ratio of mouzas with some sewerage system coverage,Ratio of mouzas with no sewerage system coverage,Ratio of mouzas having Radio as media source,Ratio of mouzas having TV as media source,Ratio of mouzas having Cable as media source,Ratio of mouzas having Newspaper as media source,Ratio of mouzas having No media sources,Ratio of mouzas having PCO,Average Distance to PCO in case of unavailability (in km),Ratio of mouzas having Mobile Signals,Average Distance to Mobile Signals in case of unavailability (in km),Ratio of mouzas with fixed line DSL,Average Distance to Fixed Line DSL in case of unavailability (in km),Ratio of mouzas with cable net,Average Distance to Cable Net in case of unavailability (in km),Ratio of mouzas with mobile net,Average Distance to Mobile Net in case of unavailability (in km),Ratio of mouzas having Transport Facility,Average Distance to Transport Facility in case of unavailability (in km),Ratio of mouzas having Market,Average Distance to Market in case of unavailability (in km),Ratio of mouzas having grains market,Average Distance to Grains Market in case of unavailability (in km),Ratio of mouzas having fruits/vegetables market,Average Distance to Fruits/Vegetables Market in case of unavailability (in km),Ratio of mouzas having Cold Storage,Average Distance to Cold Storage in case of unavailability (in km),Ratio of mouzas having Govt Procurement Centre,Average Distance to Govt Procurement Centre in case of unavailability (in km),Ratio of mouzas having Agricultural Machinery Workshop,Average Distance to Agricultural Machinery Workshop in case of unavailability (in km),Ratio of mouzas having Online Commercial Bank,Average Distance to Online Commercial Bank in case of unavailability (in km),Ratio of mouzas with Commercial Bank as credit source,Ratio of mouzas with Cooperative Bank as credit source,Ratio of mouzas with Micro Finance Bank as credit source,Ratio of mouzas having Post Office,Average Distance to Post Office in case of unavailability (in km),Ratio of mouzas having Police Station/Post,Average Distance to Police Station/Post in case of unavailability (in km),Ratio of mouzas having Reconciliation Committee,Average Distance to Reconciliation Committee in case of unavailability (in km),Ratio of mouzas having Basic Health Unit,Average Distance to Basic Health Unit in case of unavailability (in km),Ratio of mouzas having Rural Health Centre,Average Distance to Rural Health Centre in case of unavailability (in km),Ratio of mouzas having NGO Dispensary,Average Distance to NGO Dispensary in case of unavailability (in km),Ratio of mouzas having Hospital/Dispensary,Average Distance to Hospital/Dispensary in case of unavailability (in km),Ratio of mouzas having Population Welfare Centre,Average Distance to Population Welfare Centre in case of unavailability (in km),Ratio of mouzas having Child/Mother Care Centre,Average Distance to Child/Mother Care Centre in case of unavailability (in km),Ratio of mouzas having Facility of Midwife,Average Distance to Facility of Midwife in case of unavailability (in km),Ratio of mouzas having Private Doctor (MBBS),Average Distance to Private Doctor (MBBS) in case of unavailability (in km),Ratio of mouzas having Dispensary/Veterinary Centre,Average Distance to Dispensary/Veterinary Centre in case of unavailability (in km),Ratio of mouzas having Private Veterinary Facility,Average Distance to Private Veterinary Facility in case of unavailability (in km),Ratio of mouzas having Mobile Veterinary Dispenser
BANNU DISTRICT,KHYBER PAKHTUNKHWA,BANNU DIVISION,5,1719,398,0.057788945,0.291457286432161,0.64572864321608,0.005025126,0.50251256281407,0.233668341708543,0.065326633,0.198492462311558,16.0506329113924,0.819095477386935,0.0100502512562814,0.115577889447236,0.0,0.175879396984925,0.120822622107969,0.267352185089974,0.066838046,0.982005141388175,0.079691517,0.969849246231156,3.8333333333333295,193.358395989975,0.103015075376884,0.675879396984925,0.012562814,0.005025126,0.08040201,0.170854271356784,0.057788945,0.118090452261307,0.095477387,0.0351758793969849,0.351758793969849,0.648241206030151,0.092964824,21.2659279778393,0.306532663316583,13.9891304347826,0.170854271356784,0.012562814,0.135678392,0.680904522613065,Metaled,7.65909090909091,0.972361809045226,0.027638191,0.007537688,0.0201005025125628,0.0100502512562814,0.085427136,0.281407035175879,0.623115577889447,0.005025126,0.040201005,0.067839196,0.886934673366834,0.751256281407035,0.5,0.030150754,0.407035175879397,0.118090452261307,0.113065326633166,16.5568181818182,0.703517587939699,15.5932203389831,0.148241206030151,17.4542772861357,0.087939698,19.5399449035813,0.64321608040201,20.6338028169014,0.748743718592965,13.98,0.148241206030151,16.5604719764012,0.030150754,20.88601036,0.040201005,18.4031413612565,0.0175879396984924,24.3734015345269,0.0201005025125628,83.0179487179487,0.037688442,19.0913838120104,0.0175879396984924,20.2020460358056,0.047738693,0.075376884,0.005025126,0.138190954773869,14.4723032069971,0.128140703517588,9.27953890489914,0.06281407,18.1206434316354,0.135678392,13.1366279069767,0.130653266331658,13.5057803468208,0.067839196,17.8733153638814,0.188442211055276,11.312693498452,0.115577889447236,14.4147727272727,0.123115577889447,15.0573065902579,0.190954773869347,15.1459627329193,0.150753768844221,17.6686390532544,0.170854271356784,8.9969696969697,0.253768844221106,12.3939393939394,0.155778894472362
LAKKI MARWAT DISTRICT,KHYBER PAKHTUNKHWA,BANNU DIVISION,3,429,213,0.033018868,0.278301886792453,0.688679245283019,0.0,0.509433962264151,0.25,0.08490566,0.155660377358491,17.030303030303,0.754716981132076,0.009433962,0.023584906,0.004716981,0.231132075471698,0.028301887,0.051886792,0.0141509433962264,0.976415094339623,0.009433962,0.962264150943396,11.0,329.483568075117,0.311320754716981,0.608490566037736,0.0141509433962264,0.0,0.033018868,0.089622642,0.0141509433962264,0.165094339622642,0.188679245283019,0.0141509433962264,0.226415094339623,0.773584905660377,0.10377358490566,36.2578947368421,0.405660377358491,13.7619047619048,0.155660377358491,0.0188679245283018,0.023584906,0.80188679245283,Metaled,6.67441860465116,0.995283018867924,0.004716981,0.004716981,0.0,0.0141509433962264,0.0141509433962264,0.127358490566038,0.844339622641509,0.004716981,0.004716981,0.047169811,0.943396226415094,0.641509433962264,0.731132075471698,0.0188679245283018,0.264150943396226,0.075471698,0.160377358490566,16.1460674157303,0.655660377358491,13.5479452054795,0.136792452830189,18.7377049180328,0.070754717,24.7106598984772,0.566037735849057,16.0652173913043,0.754716981132076,10.5961538461538,0.080188679,18.3487179487179,0.169811320754717,16.5568181818182,0.113207547169811,20.218085106383,0.037735849,28.0686274509804,0.028301887,23.6407766990291,0.066037736,19.1515151515152,0.037735849,18.4362745098039,0.051886792,0.0,0.0,0.165094339622642,13.5197740112994,0.122641509433962,12.010752688172,0.216981132075472,16.9518072289157,0.212264150943396,10.4131736526946,0.117924528301887,11.4866310160428,0.066037736,14.8787878787879,0.207547169811321,11.0535714285714,0.183962264150943,11.393063583815,0.14622641509434,15.646408839779,0.108490566037736,13.2063492063492,0.094339623,14.484375,0.169811320754717,11.4318181818182,0.150943396226415,13.2555555555556,0.183962264150943
DERA ISMAIL KHAN DISTRICT,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN DIVISION,6,1152,424,0.0253807106598984,0.357868020304569,0.591370558375635,0.0253807106598984,0.487309644670051,0.261421319796954,0.119289340101523,0.131979695431472,9.15384615384615,0.796992481203008,0.0,0.032581454,0.0,0.195488721804511,0.015831135,0.084432718,0.0263852242744063,0.994722955145119,0.0237467018469656,0.6575,9.70802919708029,273.804878048781,0.19647355163728,0.569269521410579,0.0125944584382871,0.0,0.103274559193955,0.0277078085642317,0.083123426,0.078085642,0.158690176322418,0.047858942,0.254498714652956,0.745501285347044,0.090680101,32.0415512465374,0.231155778894472,12.8169934640523,0.107142857142857,0.084183673,0.091836735,0.716836734693878,Metaled,7.80898876404494,0.967005076142132,0.032994924,0.0279187817258883,0.005076142,0.007575758,0.068181818,0.202020202020202,0.722222222222222,0.002525253,0.0151515151515151,0.073232323,0.909090909090909,0.682619647355164,0.692695214105794,0.032745592,0.168765743073048,0.123425692695214,0.083123426,26.8818681318681,0.879093198992443,12.9375,0.095717884,28.8245125348189,0.073047859,34.4402173913044,0.829145728643216,12.6764705882353,0.459798994974874,10.6279069767442,0.123115577889447,15.865329512894,0.062972292,24.5645161290323,0.04534005,29.8073878627968,0.0100502512562814,43.01269035533,0.0175879396984924,34.2710997442455,0.0527638190954773,22.0822281167109,0.0277078085642317,30.9274611398964,0.27455919395466,0.017632241813602,0.090680101,0.133501259445844,11.6191860465116,0.105793450881612,14.1549295774648,0.171284634760705,23.9848024316109,0.161616161616162,14.0632530120482,0.118686868686869,12.7679083094556,0.073232323,23.2861035422343,0.164141414141414,13.1691842900302,0.121212121212121,15.2385057471264,0.095959596,15.4329608938547,0.138888888888889,17.8152492668622,0.070707071,18.3505434782609,0.113924050632911,13.4428571428571,0.162025316455696,15.4018126888218,0.095959596
TANK DISTRICT,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN DIVISION,2,251,100,0.032967033,0.32967032967033,0.615384615384615,0.021978022,0.566666666666667,0.155555555555556,0.211111111111111,0.066666667,6.5,0.868131868131868,0.010989011,0.010989011,0.0,0.131868131868132,0.0112359550561797,0.06741573,0.02247191,0.98876404494382,0.0337078651685393,0.634408602150538,13.7352941176471,584.707070707071,0.315217391304348,0.228260869565217,0.0108695652173913,0.0,0.0108695652173913,0.065217391,0.0217391304347826,0.119565217391304,0.391304348,0.141304347826087,0.142857142857143,0.857142857142857,0.066666667,44.6309523809524,0.211111111111111,16.112676056338,0.131868131868132,0.208791208791209,0.0,0.659340659340659,Metaled,15.5862068965517,0.946236559,0.053763440860215,0.043010752688172,0.010752688172043,0.010752688172043,0.053763440860215,0.21505376344086,0.720430107526882,0.010752688172043,0.010752688172043,0.096774194,0.881720430107527,0.714285714285714,0.593406593406593,0.010989011,0.10989010989011,0.208791208791209,0.077777778,17.5903614457831,0.811111111111111,20.2352941176471,0.111111111111111,18.45,0.088888889,26.3536585365854,0.744444444444445,23.304347826087,0.577777777777778,9.60526315789474,0.1,17.283950617284,0.066666667,20.2857142857143,0.0111111111111111,21.3033707865169,0.0111111111111111,51.88764045,0.0111111111111111,41.9325842696629,0.066666667,17.9047619047619,0.0111111111111111,24.5842696629213,0.288888888888889,0.0222222222222222,0.0,0.177777777777778,13.8243243243243,0.144444444444444,11.5194805194805,0.0444444444444444,22.2441860465116,0.2,12.0416666666667,0.122222222222222,13.0759493670886,0.033333333,17.0804597701149,0.333333333333333,12.1833333333333,0.188888888888889,14.5616438356164,0.066666667,13.8452380952381,0.188888888888889,15.6301369863014,0.077777778,15.3373493975904,0.288888888888889,11.359375,0.144444444444444,15.8181818181818,0.055555556
ABBOTTABAD DISTRICT,KHYBER PAKHTUNKHWA,HAZARA DIVISION,4,1594,344,0.174785100286533,0.037249284,0.770773638968481,0.0171919770773638,0.879656160458453,0.117478510028653,0.00286533,0.0,0.0,0.0229226361031518,0.0257879656160458,0.091690544,0.00286533,0.862464183381089,0.160458452722063,0.214899713467049,0.051575931,0.899713467048711,0.0343839541547277,0.98567335243553,55.2,187.406876790831,0.461318051575931,0.40974212034384,0.00286533,0.0,0.051575931,0.100286532951289,0.00286533,0.558739255014327,0.0143266475644699,0.0143266475644699,0.028653295,0.97134670487106,0.171919770773639,22.7162629757785,0.071633238,18.7376543209877,0.177650429799427,0.229226361031519,0.005730659,0.587392550143267,Metaled,7.19148936170213,0.97134670487106,0.028653295,0.0257879656160458,0.00286533,0.020057307,0.088825215,0.269340974212034,0.621776504297994,0.005730659,0.0343839541547277,0.143266475644699,0.816618911174785,0.593123209169055,0.977077363896848,0.146131805157593,0.28080229226361,0.0,0.140401146131805,18.19,0.95702005730659,23.8,0.277936962750716,19.6071428571429,0.200573065902579,21.8494623655914,0.916905444126075,33.5172413793103,0.882521489971347,18.390243902439,0.160458452722063,13.7747440273038,0.080229226,24.7320872274143,0.083094556,23.3625,0.05730659,29.8510638297872,0.040114613,27.2597014925373,0.040114613,24.7671641791045,0.0544412607449856,16.5939393939394,0.074498567,0.0114613180515759,0.00286533,0.289398280802292,7.71370967741936,0.128939828080229,10.8190789473684,0.332378223,12.9527896995708,0.206303724928367,9.29241877256318,0.128939828080229,11.5296052631579,0.048710602,20.5753012048193,0.220630372492837,11.6875,0.180515759312321,10.3426573426573,0.117478510028653,13.8149350649351,0.289398280802292,13.9516129032258,0.166189112,17.786941580756,0.085959885,15.2539184952978,0.140401146131805,17.0366666666667,0.194842406876791
BATAGRAM DISTRICT,KHYBER PAKHTUNKHWA,HAZARA DIVISION,2,586,104,0.067307692,0.451923076923077,0.480769230769231,0.0,0.336538461538462,0.365384615384615,0.221153846153846,0.076923077,7.0,0.625,0.0,0.567307692307692,0.0,0.076923077,0.009708738,0.29126213592233,0.155339805825243,1.0,0.097087379,1.0,0.0,137.317307692308,0.375,0.288461538461538,0.0192307692307692,0.0,0.048076923,0.346153846153846,0.298076923076923,0.836538461538462,0.0,0.0,0.048076923,0.951923076923077,0.192307692307692,47.202380952381,0.076923077,15.0104166666667,0.163461538461538,0.0576923076923076,0.0,0.778846153846154,Metaled,10.1304347826087,1.0,0.0,0.0,0.0,0.0,0.125,0.201923076923077,0.673076923076923,0.0,0.0576923076923076,0.201923076923077,0.740384615384615,0.836538461538462,0.75,0.0384615384615384,0.259615384615385,0.0384615384615384,0.086538462,14.4421052631579,0.894230769230769,6.81818181818182,0.182692307692308,17.1176470588235,0.086538462,31.9263157894737,0.913461538461538,14.2222222222222,0.740384615384615,13.1851851851852,0.288461538461538,11.2432432432432,0.0,35.25,0.048076923,38.8989898989899,0.0288461538461538,60.6831683168317,0.0192307692307692,57.7352941176471,0.0,47.4711538461539,0.0288461538461538,31.5940594059406,0.115384615384615,0.0,0.0,0.423076923076923,7.03333333333333,0.115384615384615,9.04347826086957,0.182692307692308,24.0235294117647,0.317307692307692,7.30985915492958,0.153846153846154,10.5681818181818,0.0,23.7788461538462,0.125,16.5824175824176,0.25,9.71794871794872,0.048076923,13.3838383838384,0.096153846,13.8404255319149,0.0384615384615384,19.0,0.0384615384615384,11.2,0.0192307692307692,12.2254901960784,0.0288461538461538
HARIPUR DISTRICT,KHYBER PAKHTUNKHWA,HAZARA DIVISION,3,1308,352,0.304347826086957,0.0434782608695652,0.649275362318841,0.002898551,0.794797687861272,0.190751445086705,0.00867052,0.005780347,6.0,0.222543352601156,0.0144508670520231,0.274566473988439,0.005780347,0.632947976878613,0.187861271676301,0.26878612716763,0.106936416184971,0.921965317919075,0.0317919075144508,0.994202898550725,5.5,165.956647398844,0.501449275362319,0.434782608695652,0.008695652,0.002898551,0.023188406,0.426086956521739,0.008695652,0.272463768115942,0.0115942028985507,0.0202898550724637,0.098550725,0.901449275362319,0.098265896,21.849358974359,0.135838150289017,19.1137123745819,0.347826086956522,0.402898550724638,0.008695652,0.240579710144928,Metaled,6.93023255813954,0.968115942028986,0.031884058,0.017391304347826,0.0144927536231884,0.063768116,0.228985507246377,0.240579710144928,0.466666666666667,0.017391304347826,0.0579710144927536,0.133333333333333,0.791304347826087,0.563583815028902,0.942196531791908,0.248554913294798,0.245664739884393,0.0173410404624277,0.153179190751445,22.7508532423208,0.921965317919075,23.3703703703704,0.378612716763006,26.4744186046512,0.274566473988439,24.1394422310757,0.864161849710983,22.7234042553192,0.780346820809249,11.4078947368421,0.11849710982659,19.3934426229508,0.069364162,24.5993788819876,0.069364162,23.2204968944099,0.0115606936416184,35.4941520467836,0.0144508670520231,24.9677419354839,0.060693642,24.16,0.063583815,20.3117283950617,0.463768116,0.008695652,0.017391304347826,0.190751445086705,11.05,0.072254335,11.6510903426791,0.210982658959538,17.2197802197802,0.179710144927536,11.5053003533569,0.121739130434783,12.9108910891089,0.04057971,22.1208459214502,0.150724637681159,15.7098976109215,0.176811594202899,13.8591549295775,0.072463768,19.86875,0.208695652173913,16.0842490842491,0.115942028985507,18.7409836065574,0.089855072,13.3949044585987,0.089855072,22.812101910828,0.2
MANSEHRA DISTRICT,KHYBER PAKHTUNKHWA,HAZARA DIVISION,5,1682,391,0.247448979591837,0.048469388,0.701530612,0.00255102,0.729591836734694,0.216836734693878,0.040816327,0.0127551020408163,7.6,0.11734693877551,0.0,0.119897959183673,0.007653061,0.798469388,0.046391753,0.358247422680412,0.082474227,0.974226804123711,0.033505155,0.979591836734694,7.5,132.336734693878,0.426020408163265,0.306122448979592,0.010204082,0.00255102,0.020408163,0.589285714285714,0.0178571428571428,0.505102040816327,0.010204082,0.0255102040816326,0.091836735,0.908163265306122,0.153061224489796,17.0150602409639,0.089285714,12.3641456582633,0.214285714285714,0.329081632653061,0.0127551020408163,0.443877551020408,Metaled,5.16239316239316,0.951530612,0.048469388,0.022959184,0.0255102040816326,0.020408163,0.084183673,0.247448979591837,0.647959183673469,0.00255102,0.043367347,0.127551020408163,0.826530612,0.5,0.908163265306122,0.150510204081633,0.344387755102041,0.0255102040816326,0.137755102040816,13.0,0.943877551020408,10.1363636363636,0.323979591836735,14.3849056603774,0.196428571428571,16.0444444444444,0.933673469387755,9.96153846153846,0.762755102040816,7.2258064516129,0.158163265306122,9.66969697,0.0153061224489795,23.2616580310881,0.0178571428571428,22.9974025974026,0.010204082,45.6288659793814,0.048469388,24.828418230563,0.0306122448979591,19.6289473684211,0.068877551,12.7479452054795,0.035714286,0.048469388,0.005102041,0.221938775510204,7.64590163934426,0.076530612,9.25690607734807,0.229591836734694,11.4337748344371,0.193877551020408,6.99050632911392,0.11734693877551,7.78034682080925,0.053571429,14.1617250673854,0.165816326530612,9.195718654,0.183673469387755,7.90625,0.091836735,10.6039325842697,0.155612244897959,11.416918429003,0.10969387755102,11.5902578796562,0.114795918367347,9.766570605,0.094387755,11.0676056338028,0.068877551
TORGHAR DISTRICT,KHYBER PAKHTUNKHWA,HAZARA DIVISION,2,301,97,0.0,0.778947368421053,0.221052631578947,0.0,0.178947368421053,0.126315789473684,0.031578947368421,0.663157894736842,17.1587301587302,0.778947368421053,0.0210526315789473,0.0210526315789473,0.094736842,0.168421052631579,0.0,0.0,0.0105263157894736,1.0,0.0,0.968421053,5.66666666666667,184.421052631579,0.705263157894737,0.0105263157894736,0.0105263157894736,0.0,0.0105263157894736,0.073684211,0.084210526,0.494736842105263,0.0,0.0210526315789473,0.621052631578947,0.378947368421053,0.0105263157894736,69.7659574468085,0.063157895,28.3370786516854,0.0421052631578947,0.347368421052632,0.031578947368421,0.578947368421053,Unmetalled,10.6376811594203,0.978947368421053,0.0210526315789473,0.0210526315789473,0.0,0.0105263157894736,0.084210526,0.210526315789474,0.694736842105263,0.0,0.0,0.084210526,0.91578947368421,0.8,0.126315789473684,0.0,0.031578947368421,0.157894736842105,0.0105263157894736,44.55319149,0.978947368421053,57.0,0.0210526315789473,45.6559139784946,0.0105263157894736,50.531914893617,0.957894736842105,42.5,0.631578947,15.7428571428571,0.052631579,28.8222222222222,0.0210526315789473,64.1827956989247,0.0,57.7263157894737,0.0210526315789473,106.150537634409,0.0,79.2526315789474,0.0,61.9789473684211,0.031578947368421,32.9456521739131,0.0421052631578947,0.0,0.0,0.0210526315789473,28.5483870967742,0.168421052631579,14.7594936708861,0.221052631578947,35.59459459,0.126315789473684,20.0722891566265,0.031578947368421,32.3804347826087,0.031578947368421,43.7282608695652,0.115789473684211,24.1071428571429,0.063157895,26.7191011235955,0.0421052631578947,31.9010989,0.136842105263158,29.5,0.031578947368421,32.7391304347826,0.0421052631578947,27.1538461538462,0.052631579,30.1222222222222,0.115789473684211
HANGU DISTRICT,KHYBER PAKHTUNKHWA,KOHAT DIVISION,2,195,49,0.306122448979592,0.081632653,0.612244897959184,0.0,0.693877551020408,0.285714285714286,0.020408163,0.0,0.0,0.653061224489796,0.040816327,0.306122448979592,0.081632653,0.183673469387755,0.163265306122449,0.387755102040816,0.102040816326531,0.938775510204082,0.020408163,0.979591836734694,6.0,88.2040816326531,0.26530612244898,0.428571428571429,0.0,0.0,0.081632653,0.755102040816327,0.0,0.346938775510204,0.0612244897959183,0.0,0.040816327,0.959183673469388,0.285714285714286,19.4285714285714,0.326530612244898,12.1818181818182,0.306122448979592,0.469387755102041,0.040816327,0.183673469387755,Metaled,5.0,0.857142857142857,0.142857142857143,0.102040816326531,0.040816327,0.081632653,0.26530612244898,0.306122448979592,0.346938775510204,0.0,0.020408163,0.142857142857143,0.836734693877551,0.591836734693878,0.938775510204082,0.081632653,0.306122448979592,0.0,0.224489795918367,13.1052631578947,0.897959183673469,20.2,0.428571428571429,14.8928571428571,0.183673469387755,17.4,0.857142857142857,22.2857142857143,0.755102040816327,21.1666666666667,0.285714285714286,13.4857142857143,0.040816327,14.936170212766,0.122448979591837,14.2325581395349,0.040816327,19.2127659574468,0.040816327,14.2340425531915,0.142857142857143,12.3809523809524,0.183673469387755,12.35,0.102040816326531,0.0,0.0,0.204081632653061,11.974358974359,0.204081632653061,12.3589743589744,0.244897959183673,14.4324324324324,0.306122448979592,11.3823529411765,0.244897959183673,11.8108108108108,0.0612244897959183,17.0,0.163265306122449,12.390243902439,0.306122448979592,12.3823529411765,0.122448979591837,14.3720930232558,0.122448979591837,13.3023255813954,0.102040816326531,13.4090909090909,0.224489795918367,13.7631578947368,0.183673469387755,12.825,0.591836734693878
